id_cliente,nombre,email,segmento_demografico,tipo_contrato,fecha_alta
1562,Adoración Vives Berrocal S.Coop.,fernanda41@example.com,Startup,Anual,2022-07-12
1563,Infraestructuras QPA S.A.,acevedojosep@example.net,PYME,Anual,2021-03-16
1564,Familia Cuevas S.A.D,gpulido@example.org,Gran Empresa,Mensual,2025-07-30
1565,Banca Privada Iberia S.L.,crespomarino@example.org,Startup,Anual,2024-04-20
1566,Infraestructuras Alarcón S.A.,abril93@example.org,Startup,Anual,2021-01-12
1567,Grupo Vazquez S.L.,felix08@example.net,Gran Empresa,Mensual,2022-12-18
1568,Finanzas Ortuño S.Coop.,sebastianvicente@example.org,Gran Empresa,Anual,2022-12-15
1569,Jerez y asociados S.L.N.E,piclara@example.net,Startup,Mensual,2021-08-13
1570,Alegria y asociados S.A.,jovita74@example.org,Startup,Anual,2024-03-15
1571,Hnos Luís S.C.P,valdesseve@example.com,Gran Empresa,Premium,2021-11-16
1572,Hermanos Velasco S.A.,gloriacarrillo@example.net,Gran Empresa,Premium,2021-12-17
1573,Desarrollo Sevillano y asociados S.A.U,jordanjosep@example.net,PYME,Mensual,2022-04-06
1574,Begoña Álamo Aguiló S.L.,bernabe08@example.org,PYME,Mensual,2023-01-09
1575,Hnos Palomino S.L.N.E,alma80@example.net,PYME,Mensual,2025-06-19
1576,Hnos Bueno S.A.,natanaelacevedo@example.org,Gran Empresa,Mensual,2023-01-19
1577,Jorge Gaya Ramos S.A.,apoloniabaez@example.org,Gran Empresa,Premium,2024-01-25
1578,Hnos Grande S.A.,toni29@example.org,Gran Empresa,Anual,2021-04-01
1579,Grupo Galan S.A.T.,vlastra@example.com,Startup,Mensual,2022-12-22
1580,Servicios del Sur S.Com.,maxi45@example.net,Startup,Anual,2022-06-15
1581,Compañía Jara S.A.D,wgamez@example.net,Gran Empresa,Anual,2024-11-15
1582,Finanzas Cervantes S.Com.,conradopons@example.net,PYME,Premium,2023-09-01
1583,Jenny Verdugo Sanz S.L.N.E,benitezflavio@example.org,Gran Empresa,Mensual,2025-01-27
1584,Banco del Norte S.L.,nelidaballester@example.org,Startup,Anual,2021-11-24
1585,Jimenez y asociados S.A.,nelidarios@example.org,PYME,Mensual,2022-04-03
1586,Comercializadora Blanch S.A.,guadalupe25@example.net,Gran Empresa,Mensual,2021-01-23
1587,Grupo Campos S.A.,ugarteadora@example.com,PYME,Anual,2025-01-18
1588,Hugo Frías Salinas S.L.L.,belen57@example.org,PYME,Mensual,2023-11-13
1589,Gilabert y Mesa S.Com.,palmerariadna@example.net,PYME,Mensual,2025-06-14
1590,Hnos Palomares S.L.N.E,tconesa@example.com,Gran Empresa,Anual,2023-11-29
1591,Banco Querol S.L.N.E,llorenscintia@example.net,Gran Empresa,Anual,2022-01-08
1592,Talleres Gomila S.L.U.,bcampo@example.com,PYME,Premium,2024-06-17
1593,Matilde Alvarado Agustí S.Com.,florina38@example.net,Gran Empresa,Premium,2023-05-25
1594,Goñi y asociados S.C.P,ruedaconsuela@example.net,Gran Empresa,Premium,2023-11-12
1595,Anunciación Barros Egea S.Com.,svalentin@example.net,PYME,Mensual,2024-10-22
1596,Blanca Zabaleta Alba S.A.,ricardoesteve@example.net,Startup,Anual,2022-05-29
1597,Comercial Pina & Asociados S.Coop.,elbaromeu@example.org,Gran Empresa,Premium,2024-08-26
1598,Infante y Paniagua S.L.,alejandrobatalla@example.net,Startup,Anual,2024-08-08
1599,Instalaciones VBXQ S.A.,baltasarbaeza@example.org,Startup,Mensual,2022-05-17
1600,Servicios XJ S.Coop.,rosario18@example.org,PYME,Premium,2025-07-03
1601,Industrias OZE S.L.N.E,eartigas@example.com,PYME,Anual,2021-02-07
1602,Esparza y asociados S.L.N.E,jimena24@example.org,PYME,Mensual,2025-04-15
1603,Consultoría Cañizares y asociados S.C.P,diezursula@example.com,Gran Empresa,Anual,2021-01-22
1604,Inocencio Fernandez Báez S.L.L.,reinacorral@example.net,PYME,Mensual,2021-11-28
1605,Suministros Internacionales S.Coop.,carrascobegona@example.net,PYME,Premium,2021-08-27
1606,Font y Jiménez S.A.,emperatriz15@example.org,Startup,Premium,2021-10-13
1607,Grupo Sanabria S.L.,quirogagraciela@example.net,PYME,Mensual,2022-02-25
1608,Construcción Flores y asociados S.L.,fabralucia@example.com,Startup,Mensual,2023-09-14
1609,Banca Privada Carbajo S.Coop.,wcalatayud@example.net,PYME,Anual,2024-04-26
1610,Girón y asociados S.A.,jcoello@example.org,Startup,Anual,2022-09-30
1611,Suministros Macias S.A.,leon46@example.com,Startup,Mensual,2021-09-29
1612,Vizcaíno y Duarte S.A.,amelia25@example.com,PYME,Anual,2023-01-18
1613,Farmaceútica Cánovas y asociados S.A.,conesanorberto@example.org,Startup,Mensual,2024-08-13
1614,Flores y asociados S.L.,edgar27@example.com,Startup,Mensual,2021-10-13
1615,Promociones Iberia S.L.L.,cintia46@example.org,Gran Empresa,Anual,2021-04-14
1616,Servicios Iborra S.L.,anita69@example.net,PYME,Anual,2022-07-16
1617,Transportes Rey S.A.U,aguiloeric@example.org,PYME,Premium,2023-05-11
1618,Manufacturas NH S.L.N.E,bellojessica@example.org,Startup,Mensual,2025-05-21
1619,Inversiones Vilaplana & Asociados S.A.T.,lolivares@example.net,Startup,Premium,2024-04-19
1620,Ileana Suarez Yáñez S.A.,apolinar11@example.com,Gran Empresa,Mensual,2024-12-06
1621,Bertrán y Dalmau S.L.,obduliacardona@example.org,PYME,Premium,2021-09-02
1622,Desarrollo Esteban y asociados S.C.P,baroraquel@example.org,Startup,Mensual,2024-02-24
1623,Grupo Manuel S.L.L.,qrius@example.org,PYME,Anual,2023-07-11
1624,Inversiones Gimenez y asociados S.L.,aestevez@example.com,PYME,Anual,2024-03-20
1625,Muñoz & Asociados S.L.L.,jose-angelarmas@example.com,Startup,Mensual,2024-10-28
1626,Jordá y Abella S.Coop.,cvalero@example.org,Startup,Mensual,2024-05-25
1627,Despacho Prado & Asociados S.Com.,loboangelica@example.org,Startup,Anual,2021-07-24
1628,Transportes Cervera & Asociados S.A.D,burgoscristina@example.net,Gran Empresa,Mensual,2024-07-12
1629,Hotel Feliu S.Coop.,amilcar79@example.org,Startup,Anual,2025-03-27
1630,Distribuciones Integrales S.Coop.,carrorosendo@example.com,PYME,Mensual,2021-09-24
1631,Giménez y asociados S.A.,tbatlle@example.org,Gran Empresa,Premium,2025-04-24
1632,Martín Egea Clavero S.Coop.,custodia29@example.net,Startup,Anual,2021-08-18
1633,Inversiones del Sur S.A.,iserngisela@example.com,Startup,Mensual,2024-09-28
1634,Lloret y Castañeda S.Com.,merche66@example.com,Gran Empresa,Premium,2022-05-09
1635,Moya & Asociados S.L.,yessicahervas@example.com,PYME,Mensual,2024-10-26
1636,Farmaceútica Luque y asociados S.A.,veronica91@example.org,Gran Empresa,Premium,2021-11-29
1637,Araceli Mosquera Borrell S.Com.,hervasmanu@example.net,PYME,Mensual,2024-04-22
1638,Amelia Adán Rosado S.Coop.,horacioquero@example.net,PYME,Premium,2025-03-17
1639,Talleres Collado & Asociados S.A.,elisabetnunez@example.com,PYME,Mensual,2025-03-10
1640,Manola Bermúdez Andrade S.L.,aguadomaristela@example.net,Startup,Anual,2021-05-15
1641,Hnos Gallo S.Com.,azeneth27@example.com,Gran Empresa,Anual,2021-10-26
1642,Hermanos Campos S.L.,cloe08@example.com,Gran Empresa,Anual,2024-07-23
1643,Hotel del Noroeste S.Com.,rubenrosa@example.org,PYME,Mensual,2022-06-10
1644,Banco Iberia S.Com.,emelinaponce@example.net,PYME,Premium,2025-04-12
1645,Villaverde y Cervantes S.Coop.,parraalma@example.net,Startup,Anual,2021-08-11
1646,Farmaceútica OMKD S.A.,tlledo@example.com,PYME,Premium,2021-06-28
1647,Banco Narváez y asociados S.L.N.E,josefina33@example.org,PYME,Premium,2025-02-04
1648,Sevillano y Lumbreras S.L.,felicidad21@example.com,Gran Empresa,Mensual,2021-05-14
1649,Ortega & Asociados S.L.,clementemenendez@example.com,Startup,Mensual,2021-04-03
1650,Construcción Gibert y asociados S.Coop.,blancamarcos@example.net,PYME,Premium,2022-11-02
1651,Despacho Luz & Asociados S.L.,ggonzalez@example.com,Gran Empresa,Premium,2022-10-12
1652,Servicios Casanovas y asociados S.L.L.,ecalatayud@example.com,Gran Empresa,Premium,2021-09-13
1653,Llano y asociados S.L.,mendizabaltiburcio@example.com,Startup,Premium,2021-06-21
1654,Fábrica VZMZ S.A.,kikenavarrete@example.com,PYME,Mensual,2024-05-02
1655,Familia Chamorro S.L.,kuria@example.com,Startup,Anual,2022-10-14
1656,Talleres Castellana S.A.T.,colomazaira@example.com,Gran Empresa,Premium,2024-12-22
1657,Servicios Blasco & Asociados S.A.T.,milladonato@example.com,Gran Empresa,Mensual,2021-10-25
1658,Hnos Roura S.A.U,arevalosarita@example.com,PYME,Premium,2024-10-01
1659,Grupo Codina S.A.,bernardino51@example.com,Startup,Mensual,2024-12-12
1660,Transportes Iberia S.L.L.,pinobenigna@example.org,PYME,Mensual,2025-05-01
1661,Hermanos Río S.Coop.,imanrique@example.net,Startup,Anual,2022-02-25
1662,Comercializadora QDVE S.A.,ruben11@example.org,PYME,Mensual,2022-12-17
1663,Buenaventura Gallo Olmo S.L.L.,elanda@example.com,Gran Empresa,Premium,2022-06-14
1664,Carbó & Asociados S.L.N.E,teodora45@example.net,PYME,Premium,2025-03-15
1665,Minería Benavides S.A.,glloret@example.net,Startup,Anual,2024-06-25
1666,Promociones Prieto S.L.N.E,ignaciogallardo@example.net,Startup,Anual,2023-09-27
1667,Barrio y Morante S.L.,maxialonso@example.net,Startup,Mensual,2021-11-12
1668,Logística JUYM S.A.T.,eutimio73@example.org,Gran Empresa,Anual,2025-05-31
1669,Talleres Crespi & Asociados S.L.L.,gpuga@example.net,Gran Empresa,Anual,2022-12-12
1670,Murcia & Asociados S.A.,pintorxiomara@example.com,Startup,Anual,2021-05-04
1671,Banco Españolas S.A.,msalas@example.org,PYME,Premium,2023-03-17
1672,Márquez y Aznar S.L.L.,amelia36@example.net,Gran Empresa,Mensual,2021-03-16
1673,Banco Castellana S.L.,apoloniarebollo@example.org,Startup,Premium,2024-09-25
1674,Bartolomé & Asociados S.A.D,francisco08@example.org,PYME,Anual,2021-11-16
1675,Grupo Fonseca S.Com.,jsolera@example.net,Startup,Mensual,2023-10-03
1676,Restauración Caro & Asociados S.C.P,paca13@example.org,PYME,Anual,2023-09-25
1677,Terrón & Asociados S.Coop.,zlago@example.org,Startup,Mensual,2023-05-05
1678,Quesada y asociados S.A.,claraquevedo@example.org,Startup,Mensual,2023-01-07
1679,Luna y asociados S.Coop.,nandreu@example.com,PYME,Mensual,2025-03-23
1680,Soluciones del Levante S.A.,marquezirma@example.com,Gran Empresa,Mensual,2025-04-06
1681,Minería Villegas & Asociados S.C.P,melisa61@example.net,Startup,Anual,2022-09-08
1682,Bustamante & Asociados S.Coop.,calvetzaida@example.net,Startup,Anual,2023-10-14
1683,Hnos Bru S.Coop.,msalinas@example.net,Startup,Premium,2024-03-31
1684,Perlita Córdoba Torrent S.A.,jcerdan@example.org,PYME,Mensual,2022-03-22
1685,Banco Dalmau S.L.,cornelio77@example.net,Gran Empresa,Premium,2024-02-15
1686,Comercializadora del Norte S.L.N.E,tpalmer@example.com,Startup,Premium,2024-01-20
1687,Epifanio Baena Pellicer S.A.,teclabejarano@example.net,Startup,Mensual,2021-06-19
1688,Barceló y asociados S.C.P,gtenorio@example.com,Startup,Premium,2021-10-11
1689,Juan Pablo Manrique Cervantes S.A.,alexandrapenalver@example.net,Startup,Premium,2024-08-25
1690,Restauración Iberia S.L.,joseespanol@example.com,Gran Empresa,Premium,2023-02-18
1691,Tania Barral Bonilla S.L.N.E,alexandracarrion@example.org,PYME,Anual,2022-07-24
1692,Montesinos y asociados S.A.,pcortina@example.com,Startup,Premium,2022-05-21
1693,Familia Armas S.Com.,griselda32@example.com,Startup,Anual,2024-06-29
1694,Construcción Fabregat S.L.L.,raimundo49@example.org,PYME,Anual,2021-10-12
1695,Industrias Bustos & Asociados S.L.N.E,lfuente@example.net,Startup,Premium,2021-04-02
1696,Hnos Mendez S.L.N.E,nvall@example.net,Startup,Premium,2025-01-25
1697,Inmobiliaria Vara y asociados S.L.N.E,aristideshoz@example.net,Gran Empresa,Anual,2025-02-22
1698,Rosaura Seguí Pareja S.A.,gonivicenta@example.net,Gran Empresa,Anual,2024-10-26
1699,Familia Ramos S.Com.,armengolmaximiano@example.org,PYME,Anual,2025-03-12
1700,Pánfilo Agullo Vallejo S.Coop.,tpont@example.org,Gran Empresa,Premium,2022-08-17
1701,Tecnologías Mármol & Asociados S.L.L.,guillermo00@example.com,Startup,Premium,2022-12-04
1702,Finanzas Ballester & Asociados S.A.,urbanovila@example.org,PYME,Premium,2021-12-17
1703,Hermanos Valbuena S.L.N.E,yrodriguez@example.org,Gran Empresa,Premium,2021-12-31
1704,Flora Barrera Montero S.Com.,quirino84@example.net,PYME,Premium,2024-03-01
1705,Meléndez & Asociados S.L.,torrijosregulo@example.net,Startup,Mensual,2021-07-12
1706,Transportes Morillo S.Com.,maricruzballesteros@example.org,Startup,Anual,2024-05-20
1707,Sarmiento & Asociados S.L.N.E,terueljacobo@example.com,PYME,Anual,2024-04-08
1708,Chelo Benítez Rozas S.A.,etelvina41@example.com,Startup,Premium,2022-11-16
1709,Industrias Casares S.A.,hnoriega@example.org,Gran Empresa,Premium,2023-12-09
1710,Tirado & Asociados S.C.P,rubenclemente@example.com,Gran Empresa,Premium,2025-07-05
1711,Comercializadora OMUU S.Coop.,fatima17@example.org,Startup,Anual,2022-02-27
1712,Aznar y Casals S.Coop.,selenaduran@example.net,PYME,Anual,2023-10-22
1713,Vendrell y asociados S.A.,planagerardo@example.com,Startup,Anual,2023-05-14
1714,Cordero y Mayo S.A.T.,santiagoripoll@example.net,Gran Empresa,Premium,2023-06-03
1715,Ribera y Cortes S.A.T.,zaida61@example.org,Startup,Mensual,2024-09-12
1716,Vázquez y asociados S.L.U.,reynagoicoechea@example.com,Startup,Mensual,2023-05-05
1717,Escrivá y Peiró S.A.U,caballerogregorio@example.net,Startup,Premium,2021-06-01
1718,Grupo Carbó S.L.,cristianolive@example.net,Startup,Premium,2024-07-11
1719,Bas & Asociados S.C.P,josuecasanova@example.org,Startup,Mensual,2025-07-04
1720,Suministros Alvarez S.Coop.,vgutierrez@example.net,PYME,Anual,2023-04-23
1721,Grupo Mercader S.Com.,vicente88@example.com,PYME,Mensual,2025-05-29
1722,Comercializadora Pi & Asociados S.L.N.E,florencioparra@example.net,PYME,Mensual,2022-05-31
1723,Consultoría Avanzadas S.A.,natalia50@example.com,Startup,Anual,2022-04-21
1724,Farmaceútica del Norte S.L.,jdavila@example.com,PYME,Anual,2024-09-23
1725,Molins y asociados S.L.N.E,edgar28@example.org,PYME,Mensual,2025-03-18
1726,Hermanos Valbuena S.Com.,salud31@example.com,PYME,Premium,2023-03-09
1727,Transportes Mayoral y asociados S.A.,velascoluciana@example.com,Startup,Mensual,2022-03-27
1728,Promociones del Noroeste S.Com.,flavio69@example.org,Startup,Mensual,2021-07-09
1729,Escrivá y asociados S.Com.,liliana47@example.org,Startup,Premium,2025-01-19
1730,Giménez y Diego S.A.T.,salomoncarrasco@example.com,PYME,Anual,2023-11-04
1731,Izaguirre y Luján S.Com.,arebollo@example.org,PYME,Premium,2021-12-08
1732,Industrias del Noroeste S.L.L.,jimenaalegria@example.org,Gran Empresa,Mensual,2023-07-17
1733,Daniel Mascaró Bueno S.Com.,dimas36@example.org,PYME,Anual,2021-12-30
1734,Desarrollo UZDY S.A.,acedoreyes@example.org,Startup,Anual,2022-02-02
1735,Llamas y asociados S.L.,puertadavid@example.org,PYME,Premium,2022-08-15
1736,Bauzà y Guardiola S.A.U,maria-doloresgomis@example.org,PYME,Anual,2023-10-18
1737,Alimentación AY S.Com.,gcuevas@example.org,Gran Empresa,Premium,2023-03-30
1738,Casanova y asociados S.Com.,xcosta@example.org,Gran Empresa,Premium,2023-09-23
1739,Benavente y Escobar S.L.,marcia82@example.net,PYME,Mensual,2024-08-16
1740,Tecnologías Jerez S.A.,falcomayte@example.org,Startup,Premium,2022-08-08
1741,Suministros RY S.L.,rubiorolando@example.org,PYME,Anual,2022-08-15
1742,Carballo y asociados S.Coop.,alonsodominga@example.org,PYME,Anual,2024-12-09
1743,Suministros Integrales S.L.N.E,dolores97@example.net,PYME,Anual,2024-12-28
1744,Tenorio y asociados S.A.,romanbibiana@example.net,PYME,Premium,2021-12-14
1745,Despacho Aller & Asociados S.L.L.,jsantamaria@example.org,Startup,Anual,2022-05-08
1746,Hnos Rosell S.C.P,micaeladiez@example.com,PYME,Anual,2021-06-09
1747,Familia Colom S.A.U,ferrandizdorita@example.org,PYME,Mensual,2021-06-23
1748,Farmaceútica Verdú & Asociados S.C.P,reinaldoferrer@example.com,PYME,Anual,2023-05-23
1749,Zaragoza y asociados S.L.,bblazquez@example.org,PYME,Mensual,2023-11-04
1750,Talleres Leal S.A.,manzanaresteresa@example.com,PYME,Anual,2021-02-21
1751,Jafet Tamarit Calderón S.L.N.E,corralblas@example.org,Startup,Mensual,2021-08-07
1752,Grupo Real S.Coop.,belmontefidel@example.com,PYME,Premium,2025-05-09
1753,Hermanos Tormo S.L.L.,palmira91@example.com,Startup,Mensual,2024-05-24
1754,Hnos Patiño S.C.P,hernandezcayetana@example.org,PYME,Anual,2023-12-28
1755,Martinez y Valenciano S.L.N.E,tmanrique@example.org,Gran Empresa,Anual,2021-02-17
1756,Tomé y Piñol S.Com.,lagoloreto@example.com,Startup,Mensual,2022-05-26
1757,Naranjo y Beltrán S.Com.,tellezvioleta@example.com,PYME,Premium,2021-08-04
1758,Banca Privada Márquez S.L.,ramiscarina@example.org,PYME,Anual,2021-07-03
1759,Grupo Villalonga S.Coop.,dbenavides@example.net,Startup,Premium,2021-11-14
1760,Santiago Valentín Carretero S.A.,castellleon@example.org,Gran Empresa,Premium,2024-02-25
1761,Comercial Tirado S.L.L.,elisa34@example.net,Startup,Anual,2025-04-06
1762,Hermanos Lastra S.Coop.,fmulet@example.net,PYME,Anual,2025-03-07
1763,Hnos Vara S.L.N.E,nperez@example.net,Startup,Mensual,2025-03-05
1764,Soluciones Andrés & Asociados S.Com.,gsedano@example.com,PYME,Anual,2024-01-03
1765,Josué Agudo Villalba S.A.,eleuterio85@example.org,PYME,Premium,2024-05-02
1766,Desarrollo Montalbán y asociados S.L.,rodriguezdani@example.net,Gran Empresa,Premium,2024-09-05
1767,Sabas Fernandez Mesa S.A.T.,esmeralda40@example.com,Gran Empresa,Anual,2023-04-28
1768,Industrias Durán S.Com.,valero73@example.org,Gran Empresa,Anual,2024-12-22
1769,Hermanos Girona S.L.,mpavon@example.net,Startup,Mensual,2024-04-30
1770,Serrano y Samper S.C.P,juancano@example.net,Gran Empresa,Mensual,2023-08-20
1771,Instalaciones Ibérica S.Coop.,capdevilapablo@example.com,Startup,Mensual,2022-05-16
1772,Transportes del Sur S.Com.,bprado@example.com,Gran Empresa,Anual,2024-04-16
1773,Comercial del Levante S.A.,jaennoelia@example.org,PYME,Mensual,2023-06-04
1774,Estevez y Álamo S.Com.,pepe83@example.org,Startup,Mensual,2025-04-12
1775,Hotel JW S.Com.,matasvirgilio@example.com,Startup,Mensual,2025-02-09
1776,Servicios Galindo y asociados S.Coop.,cferrandez@example.com,Gran Empresa,Premium,2021-03-16
1777,Servicios Viña S.L.,hnarvaez@example.com,PYME,Mensual,2023-12-03
1778,Hidalgo y Martinez S.Com.,titososa@example.com,Gran Empresa,Anual,2021-09-30
1779,Hermanos Pardo S.A.,jfigueras@example.org,PYME,Mensual,2021-03-04
1780,Banca Privada ISF S.Com.,leticiamata@example.net,Gran Empresa,Premium,2021-11-05
1781,Hipólito Domínguez Hidalgo S.A.,tomastecla@example.org,Startup,Anual,2024-07-10
1782,Hotel Sedano S.L.,leyrebaeza@example.net,Gran Empresa,Mensual,2024-01-19
1783,Banco Avanzadas S.A.,perellotrini@example.com,Startup,Mensual,2022-02-26
1784,Distribuciones Mulet S.L.,janglada@example.net,Gran Empresa,Anual,2025-07-06
1785,Desarrollo Ibéricos S.L.N.E,angelicataboada@example.com,Gran Empresa,Anual,2021-07-05
1786,Coello y Piña S.A.T.,inigoromeu@example.org,Startup,Mensual,2021-08-03
1787,Comercializadora Figueroa & Asociados S.Com.,torrecillanereida@example.net,PYME,Mensual,2023-03-04
1788,Perez y asociados S.L.,marcelino71@example.net,Gran Empresa,Anual,2024-05-09
1789,Desarrollo Ibéricos S.L.,icerro@example.com,Gran Empresa,Anual,2021-07-18
1790,Soluciones Avanzadas S.L.L.,jorge69@example.net,PYME,Premium,2021-08-31
1791,Puente y Real S.C.P,maria-jesusconde@example.net,Gran Empresa,Premium,2022-09-13
1792,Grupo Arroyo S.Com.,gil92@example.org,Gran Empresa,Mensual,2023-08-14
1793,Soluciones Comas & Asociados S.A.,spascual@example.org,PYME,Anual,2024-03-28
1794,Manufacturas Tur S.C.P,eaguilar@example.org,Gran Empresa,Mensual,2024-03-19
1795,Finanzas Malo S.Coop.,ymoles@example.net,PYME,Anual,2022-03-04
1796,Bonifacio Gómez Medina S.L.N.E,jenniferrovira@example.net,Gran Empresa,Premium,2024-11-16
1797,Nebot y Rincón S.Com.,amarilispedraza@example.net,PYME,Anual,2022-02-12
1798,Tecnologías Conesa y asociados S.L.U.,narcisocasanovas@example.com,Startup,Premium,2024-12-13
1799,Servicios Internacionales S.Coop.,garrigaguiomar@example.net,Gran Empresa,Premium,2023-08-10
1800,Albero y asociados S.Coop.,maria-pilar28@example.com,Gran Empresa,Mensual,2021-10-23
